aco_hnr,Frames,dbm_master_url,error_reason
,209,sample_data/subj02_timepoint02.mp4,Pass
,210,sample_data/subj02_timepoint02.mp4,Pass
,211,sample_data/subj02_timepoint02.mp4,Pass
,212,sample_data/subj02_timepoint02.mp4,Pass
,213,sample_data/subj02_timepoint02.mp4,Pass
,214,sample_data/subj02_timepoint02.mp4,Pass
,215,sample_data/subj02_timepoint02.mp4,Pass
,216,sample_data/subj02_timepoint02.mp4,Pass
,217,sample_data/subj02_timepoint02.mp4,Pass
,218,sample_data/subj02_timepoint02.mp4,Pass
,219,sample_data/subj02_timepoint02.mp4,Pass
,220,sample_data/subj02_timepoint02.mp4,Pass
,221,sample_data/subj02_timepoint02.mp4,Pass
,222,sample_data/subj02_timepoint02.mp4,Pass
,223,sample_data/subj02_timepoint02.mp4,Pass
,224,sample_data/subj02_timepoint02.mp4,Pass
,225,sample_data/subj02_timepoint02.mp4,Pass
,226,sample_data/subj02_timepoint02.mp4,Pass
-0.8689293152724953,227,sample_data/subj02_timepoint02.mp4,Pass
,228,sample_data/subj02_timepoint02.mp4,Pass
,229,sample_data/subj02_timepoint02.mp4,Pass
,230,sample_data/subj02_timepoint02.mp4,Pass
,231,sample_data/subj02_timepoint02.mp4,Pass
,232,sample_data/subj02_timepoint02.mp4,Pass
,233,sample_data/subj02_timepoint02.mp4,Pass
,234,sample_data/subj02_timepoint02.mp4,Pass
,235,sample_data/subj02_timepoint02.mp4,Pass
,236,sample_data/subj02_timepoint02.mp4,Pass
,237,sample_data/subj02_timepoint02.mp4,Pass
,238,sample_data/subj02_timepoint02.mp4,Pass
,239,sample_data/subj02_timepoint02.mp4,Pass
,240,sample_data/subj02_timepoint02.mp4,Pass
,241,sample_data/subj02_timepoint02.mp4,Pass
,242,sample_data/subj02_timepoint02.mp4,Pass
,243,sample_data/subj02_timepoint02.mp4,Pass
,244,sample_data/subj02_timepoint02.mp4,Pass
,245,sample_data/subj02_timepoint02.mp4,Pass
,246,sample_data/subj02_timepoint02.mp4,Pass
,247,sample_data/subj02_timepoint02.mp4,Pass
,248,sample_data/subj02_timepoint02.mp4,Pass
,249,sample_data/subj02_timepoint02.mp4,Pass
,250,sample_data/subj02_timepoint02.mp4,Pass
,251,sample_data/subj02_timepoint02.mp4,Pass
,252,sample_data/subj02_timepoint02.mp4,Pass
,253,sample_data/subj02_timepoint02.mp4,Pass
,254,sample_data/subj02_timepoint02.mp4,Pass
,255,sample_data/subj02_timepoint02.mp4,Pass
,256,sample_data/subj02_timepoint02.mp4,Pass
,257,sample_data/subj02_timepoint02.mp4,Pass
0.40010394909016417,258,sample_data/subj02_timepoint02.mp4,Pass
-3.139736660787447,259,sample_data/subj02_timepoint02.mp4,Pass
-5.8375701543301295,260,sample_data/subj02_timepoint02.mp4,Pass
-7.486625754510924,261,sample_data/subj02_timepoint02.mp4,Pass
-7.613981673606372,262,sample_data/subj02_timepoint02.mp4,Pass
,263,sample_data/subj02_timepoint02.mp4,Pass
,264,sample_data/subj02_timepoint02.mp4,Pass
,265,sample_data/subj02_timepoint02.mp4,Pass
,266,sample_data/subj02_timepoint02.mp4,Pass
,267,sample_data/subj02_timepoint02.mp4,Pass
,268,sample_data/subj02_timepoint02.mp4,Pass
,269,sample_data/subj02_timepoint02.mp4,Pass
,270,sample_data/subj02_timepoint02.mp4,Pass
,271,sample_data/subj02_timepoint02.mp4,Pass
,272,sample_data/subj02_timepoint02.mp4,Pass
,273,sample_data/subj02_timepoint02.mp4,Pass
,274,sample_data/subj02_timepoint02.mp4,Pass
,275,sample_data/subj02_timepoint02.mp4,Pass
,276,sample_data/subj02_timepoint02.mp4,Pass
,277,sample_data/subj02_timepoint02.mp4,Pass
,278,sample_data/subj02_timepoint02.mp4,Pass
,279,sample_data/subj02_timepoint02.mp4,Pass
,280,sample_data/subj02_timepoint02.mp4,Pass
,281,sample_data/subj02_timepoint02.mp4,Pass
,282,sample_data/subj02_timepoint02.mp4,Pass
,283,sample_data/subj02_timepoint02.mp4,Pass
,284,sample_data/subj02_timepoint02.mp4,Pass
,285,sample_data/subj02_timepoint02.mp4,Pass
,286,sample_data/subj02_timepoint02.mp4,Pass
,287,sample_data/subj02_timepoint02.mp4,Pass
,288,sample_data/subj02_timepoint02.mp4,Pass
,289,sample_data/subj02_timepoint02.mp4,Pass
,290,sample_data/subj02_timepoint02.mp4,Pass
,291,sample_data/subj02_timepoint02.mp4,Pass
,292,sample_data/subj02_timepoint02.mp4,Pass
,293,sample_data/subj02_timepoint02.mp4,Pass
,294,sample_data/subj02_timepoint02.mp4,Pass
,295,sample_data/subj02_timepoint02.mp4,Pass
,296,sample_data/subj02_timepoint02.mp4,Pass
,297,sample_data/subj02_timepoint02.mp4,Pass
,298,sample_data/subj02_timepoint02.mp4,Pass
,299,sample_data/subj02_timepoint02.mp4,Pass
,300,sample_data/subj02_timepoint02.mp4,Pass
,301,sample_data/subj02_timepoint02.mp4,Pass
,302,sample_data/subj02_timepoint02.mp4,Pass
-1.1180799961023484,303,sample_data/subj02_timepoint02.mp4,Pass
,304,sample_data/subj02_timepoint02.mp4,Pass
,305,sample_data/subj02_timepoint02.mp4,Pass
,306,sample_data/subj02_timepoint02.mp4,Pass
,307,sample_data/subj02_timepoint02.mp4,Pass
,308,sample_data/subj02_timepoint02.mp4,Pass
,309,sample_data/subj02_timepoint02.mp4,Pass
,310,sample_data/subj02_timepoint02.mp4,Pass
,311,sample_data/subj02_timepoint02.mp4,Pass
,312,sample_data/subj02_timepoint02.mp4,Pass
,313,sample_data/subj02_timepoint02.mp4,Pass
,314,sample_data/subj02_timepoint02.mp4,Pass
,315,sample_data/subj02_timepoint02.mp4,Pass
,316,sample_data/subj02_timepoint02.mp4,Pass
,317,sample_data/subj02_timepoint02.mp4,Pass
,318,sample_data/subj02_timepoint02.mp4,Pass
,319,sample_data/subj02_timepoint02.mp4,Pass
,320,sample_data/subj02_timepoint02.mp4,Pass
,321,sample_data/subj02_timepoint02.mp4,Pass
,322,sample_data/subj02_timepoint02.mp4,Pass
,323,sample_data/subj02_timepoint02.mp4,Pass
,324,sample_data/subj02_timepoint02.mp4,Pass
,325,sample_data/subj02_timepoint02.mp4,Pass
,326,sample_data/subj02_timepoint02.mp4,Pass
,327,sample_data/subj02_timepoint02.mp4,Pass
,328,sample_data/subj02_timepoint02.mp4,Pass
,329,sample_data/subj02_timepoint02.mp4,Pass
,330,sample_data/subj02_timepoint02.mp4,Pass
,331,sample_data/subj02_timepoint02.mp4,Pass
,332,sample_data/subj02_timepoint02.mp4,Pass
,333,sample_data/subj02_timepoint02.mp4,Pass
,334,sample_data/subj02_timepoint02.mp4,Pass
,335,sample_data/subj02_timepoint02.mp4,Pass
,336,sample_data/subj02_timepoint02.mp4,Pass
,337,sample_data/subj02_timepoint02.mp4,Pass
,338,sample_data/subj02_timepoint02.mp4,Pass
,339,sample_data/subj02_timepoint02.mp4,Pass
,340,sample_data/subj02_timepoint02.mp4,Pass
,341,sample_data/subj02_timepoint02.mp4,Pass
,342,sample_data/subj02_timepoint02.mp4,Pass
,343,sample_data/subj02_timepoint02.mp4,Pass
,344,sample_data/subj02_timepoint02.mp4,Pass
,345,sample_data/subj02_timepoint02.mp4,Pass
,346,sample_data/subj02_timepoint02.mp4,Pass
,347,sample_data/subj02_timepoint02.mp4,Pass
,348,sample_data/subj02_timepoint02.mp4,Pass
,349,sample_data/subj02_timepoint02.mp4,Pass
,350,sample_data/subj02_timepoint02.mp4,Pass
,351,sample_data/subj02_timepoint02.mp4,Pass
,352,sample_data/subj02_timepoint02.mp4,Pass
,353,sample_data/subj02_timepoint02.mp4,Pass
,354,sample_data/subj02_timepoint02.mp4,Pass
,355,sample_data/subj02_timepoint02.mp4,Pass
,356,sample_data/subj02_timepoint02.mp4,Pass
,357,sample_data/subj02_timepoint02.mp4,Pass
,358,sample_data/subj02_timepoint02.mp4,Pass
,359,sample_data/subj02_timepoint02.mp4,Pass
,360,sample_data/subj02_timepoint02.mp4,Pass
,361,sample_data/subj02_timepoint02.mp4,Pass
,362,sample_data/subj02_timepoint02.mp4,Pass
,363,sample_data/subj02_timepoint02.mp4,Pass
,364,sample_data/subj02_timepoint02.mp4,Pass
,365,sample_data/subj02_timepoint02.mp4,Pass
,366,sample_data/subj02_timepoint02.mp4,Pass
,367,sample_data/subj02_timepoint02.mp4,Pass
,368,sample_data/subj02_timepoint02.mp4,Pass
,369,sample_data/subj02_timepoint02.mp4,Pass
,370,sample_data/subj02_timepoint02.mp4,Pass
,371,sample_data/subj02_timepoint02.mp4,Pass
,372,sample_data/subj02_timepoint02.mp4,Pass
,373,sample_data/subj02_timepoint02.mp4,Pass
,374,sample_data/subj02_timepoint02.mp4,Pass
,375,sample_data/subj02_timepoint02.mp4,Pass
,376,sample_data/subj02_timepoint02.mp4,Pass
,377,sample_data/subj02_timepoint02.mp4,Pass
,378,sample_data/subj02_timepoint02.mp4,Pass
,379,sample_data/subj02_timepoint02.mp4,Pass
,380,sample_data/subj02_timepoint02.mp4,Pass
,381,sample_data/subj02_timepoint02.mp4,Pass
,382,sample_data/subj02_timepoint02.mp4,Pass
,383,sample_data/subj02_timepoint02.mp4,Pass
,384,sample_data/subj02_timepoint02.mp4,Pass
,385,sample_data/subj02_timepoint02.mp4,Pass
,386,sample_data/subj02_timepoint02.mp4,Pass
,387,sample_data/subj02_timepoint02.mp4,Pass
,388,sample_data/subj02_timepoint02.mp4,Pass
,389,sample_data/subj02_timepoint02.mp4,Pass
,390,sample_data/subj02_timepoint02.mp4,Pass
,391,sample_data/subj02_timepoint02.mp4,Pass
,392,sample_data/subj02_timepoint02.mp4,Pass
,393,sample_data/subj02_timepoint02.mp4,Pass
,394,sample_data/subj02_timepoint02.mp4,Pass
,395,sample_data/subj02_timepoint02.mp4,Pass
,396,sample_data/subj02_timepoint02.mp4,Pass
,397,sample_data/subj02_timepoint02.mp4,Pass
,398,sample_data/subj02_timepoint02.mp4,Pass
,399,sample_data/subj02_timepoint02.mp4,Pass
,400,sample_data/subj02_timepoint02.mp4,Pass
,401,sample_data/subj02_timepoint02.mp4,Pass
,402,sample_data/subj02_timepoint02.mp4,Pass
,403,sample_data/subj02_timepoint02.mp4,Pass
,404,sample_data/subj02_timepoint02.mp4,Pass
,405,sample_data/subj02_timepoint02.mp4,Pass
,406,sample_data/subj02_timepoint02.mp4,Pass
,407,sample_data/subj02_timepoint02.mp4,Pass
,408,sample_data/subj02_timepoint02.mp4,Pass
,409,sample_data/subj02_timepoint02.mp4,Pass
,410,sample_data/subj02_timepoint02.mp4,Pass
,411,sample_data/subj02_timepoint02.mp4,Pass
,412,sample_data/subj02_timepoint02.mp4,Pass
,413,sample_data/subj02_timepoint02.mp4,Pass
,414,sample_data/subj02_timepoint02.mp4,Pass
,415,sample_data/subj02_timepoint02.mp4,Pass
,416,sample_data/subj02_timepoint02.mp4,Pass
,417,sample_data/subj02_timepoint02.mp4,Pass
,418,sample_data/subj02_timepoint02.mp4,Pass
,419,sample_data/subj02_timepoint02.mp4,Pass
,420,sample_data/subj02_timepoint02.mp4,Pass
,421,sample_data/subj02_timepoint02.mp4,Pass
,422,sample_data/subj02_timepoint02.mp4,Pass
,423,sample_data/subj02_timepoint02.mp4,Pass
0.7071580183049854,424,sample_data/subj02_timepoint02.mp4,Pass
0.43579643152383873,425,sample_data/subj02_timepoint02.mp4,Pass
0.7431946008765394,426,sample_data/subj02_timepoint02.mp4,Pass
,427,sample_data/subj02_timepoint02.mp4,Pass
,428,sample_data/subj02_timepoint02.mp4,Pass
,429,sample_data/subj02_timepoint02.mp4,Pass
,430,sample_data/subj02_timepoint02.mp4,Pass
,431,sample_data/subj02_timepoint02.mp4,Pass
,432,sample_data/subj02_timepoint02.mp4,Pass
,433,sample_data/subj02_timepoint02.mp4,Pass
,434,sample_data/subj02_timepoint02.mp4,Pass
,435,sample_data/subj02_timepoint02.mp4,Pass
,436,sample_data/subj02_timepoint02.mp4,Pass
,437,sample_data/subj02_timepoint02.mp4,Pass
,438,sample_data/subj02_timepoint02.mp4,Pass
,439,sample_data/subj02_timepoint02.mp4,Pass
,440,sample_data/subj02_timepoint02.mp4,Pass
,441,sample_data/subj02_timepoint02.mp4,Pass
,442,sample_data/subj02_timepoint02.mp4,Pass
,443,sample_data/subj02_timepoint02.mp4,Pass
,444,sample_data/subj02_timepoint02.mp4,Pass
,445,sample_data/subj02_timepoint02.mp4,Pass
,446,sample_data/subj02_timepoint02.mp4,Pass
,447,sample_data/subj02_timepoint02.mp4,Pass
,448,sample_data/subj02_timepoint02.mp4,Pass
,449,sample_data/subj02_timepoint02.mp4,Pass
,450,sample_data/subj02_timepoint02.mp4,Pass
,451,sample_data/subj02_timepoint02.mp4,Pass
,452,sample_data/subj02_timepoint02.mp4,Pass
,453,sample_data/subj02_timepoint02.mp4,Pass
,454,sample_data/subj02_timepoint02.mp4,Pass
,455,sample_data/subj02_timepoint02.mp4,Pass
,456,sample_data/subj02_timepoint02.mp4,Pass
,457,sample_data/subj02_timepoint02.mp4,Pass
,458,sample_data/subj02_timepoint02.mp4,Pass
,459,sample_data/subj02_timepoint02.mp4,Pass
,460,sample_data/subj02_timepoint02.mp4,Pass
,461,sample_data/subj02_timepoint02.mp4,Pass
,462,sample_data/subj02_timepoint02.mp4,Pass
,463,sample_data/subj02_timepoint02.mp4,Pass
,464,sample_data/subj02_timepoint02.mp4,Pass
,465,sample_data/subj02_timepoint02.mp4,Pass
,466,sample_data/subj02_timepoint02.mp4,Pass
,467,sample_data/subj02_timepoint02.mp4,Pass
,468,sample_data/subj02_timepoint02.mp4,Pass
,469,sample_data/subj02_timepoint02.mp4,Pass
,470,sample_data/subj02_timepoint02.mp4,Pass
,471,sample_data/subj02_timepoint02.mp4,Pass
,472,sample_data/subj02_timepoint02.mp4,Pass
,473,sample_data/subj02_timepoint02.mp4,Pass
,474,sample_data/subj02_timepoint02.mp4,Pass
,475,sample_data/subj02_timepoint02.mp4,Pass
,476,sample_data/subj02_timepoint02.mp4,Pass
8.240563332096883,477,sample_data/subj02_timepoint02.mp4,Pass
,478,sample_data/subj02_timepoint02.mp4,Pass
,479,sample_data/subj02_timepoint02.mp4,Pass
,480,sample_data/subj02_timepoint02.mp4,Pass
,481,sample_data/subj02_timepoint02.mp4,Pass
,482,sample_data/subj02_timepoint02.mp4,Pass
,483,sample_data/subj02_timepoint02.mp4,Pass
,484,sample_data/subj02_timepoint02.mp4,Pass
,485,sample_data/subj02_timepoint02.mp4,Pass
,486,sample_data/subj02_timepoint02.mp4,Pass
,487,sample_data/subj02_timepoint02.mp4,Pass
,488,sample_data/subj02_timepoint02.mp4,Pass
,489,sample_data/subj02_timepoint02.mp4,Pass
,490,sample_data/subj02_timepoint02.mp4,Pass
,491,sample_data/subj02_timepoint02.mp4,Pass
,492,sample_data/subj02_timepoint02.mp4,Pass
,493,sample_data/subj02_timepoint02.mp4,Pass
,494,sample_data/subj02_timepoint02.mp4,Pass
,495,sample_data/subj02_timepoint02.mp4,Pass
,496,sample_data/subj02_timepoint02.mp4,Pass
,497,sample_data/subj02_timepoint02.mp4,Pass
,498,sample_data/subj02_timepoint02.mp4,Pass
,499,sample_data/subj02_timepoint02.mp4,Pass
,500,sample_data/subj02_timepoint02.mp4,Pass
,501,sample_data/subj02_timepoint02.mp4,Pass
,502,sample_data/subj02_timepoint02.mp4,Pass
,503,sample_data/subj02_timepoint02.mp4,Pass
,504,sample_data/subj02_timepoint02.mp4,Pass
,505,sample_data/subj02_timepoint02.mp4,Pass
,506,sample_data/subj02_timepoint02.mp4,Pass
,507,sample_data/subj02_timepoint02.mp4,Pass
,508,sample_data/subj02_timepoint02.mp4,Pass
,509,sample_data/subj02_timepoint02.mp4,Pass
,510,sample_data/subj02_timepoint02.mp4,Pass
,511,sample_data/subj02_timepoint02.mp4,Pass
,512,sample_data/subj02_timepoint02.mp4,Pass
,513,sample_data/subj02_timepoint02.mp4,Pass
,514,sample_data/subj02_timepoint02.mp4,Pass
,515,sample_data/subj02_timepoint02.mp4,Pass
,516,sample_data/subj02_timepoint02.mp4,Pass
,517,sample_data/subj02_timepoint02.mp4,Pass
,518,sample_data/subj02_timepoint02.mp4,Pass
,519,sample_data/subj02_timepoint02.mp4,Pass
,520,sample_data/subj02_timepoint02.mp4,Pass
,521,sample_data/subj02_timepoint02.mp4,Pass
,522,sample_data/subj02_timepoint02.mp4,Pass
,523,sample_data/subj02_timepoint02.mp4,Pass
,524,sample_data/subj02_timepoint02.mp4,Pass
,525,sample_data/subj02_timepoint02.mp4,Pass
,526,sample_data/subj02_timepoint02.mp4,Pass
,527,sample_data/subj02_timepoint02.mp4,Pass
,528,sample_data/subj02_timepoint02.mp4,Pass
,529,sample_data/subj02_timepoint02.mp4,Pass
,530,sample_data/subj02_timepoint02.mp4,Pass
,531,sample_data/subj02_timepoint02.mp4,Pass
