209.781204, 324.496185, 175.501114, 176.252975
209.199692, 323.760345, 175.266098, 176.005417
204.693924, 328.095276, 175.051437, 168.448074
203.335632, 324.706787, 176.354980, 172.424866
202.588303, 325.013824, 175.472839, 171.530167
202.595535, 318.340759, 175.697723, 176.009888
208.121902, 324.480621, 172.800583, 171.969604
199.800369, 317.695984, 177.811340, 175.943253
201.231293, 316.221863, 179.298721, 184.734680
198.162766, 318.646484, 179.621521, 176.121246
202.215424, 316.887482, 179.080307, 186.113556
202.012634, 317.138306, 179.081680, 186.376450
201.453781, 318.386963, 178.469925, 184.527206
200.409225, 322.132843, 177.980377, 177.841812
200.631210, 322.765442, 177.412064, 177.307816
200.815842, 318.816040, 178.151398, 182.861511
200.012955, 323.845306, 177.267960, 176.897415
200.144470, 318.810883, 178.408707, 183.530396
200.809738, 319.457428, 176.962234, 181.691101
200.213593, 319.430847, 177.518082, 182.809402
199.759277, 319.761841, 176.855286, 182.344589
199.551376, 320.261993, 176.092743, 181.644379
199.707748, 320.348022, 177.456665, 182.548447
200.222336, 320.646667, 177.442245, 182.275589
200.574921, 321.048981, 176.821411, 181.400467
200.004761, 320.941559, 176.977737, 182.717285
200.857559, 322.168671, 176.325470, 179.534882
201.739243, 332.718536, 172.165222, 172.134933
201.563446, 333.310181, 172.477493, 172.445892
204.967773, 329.154572, 174.986603, 171.507690
205.277557, 329.162079, 175.113419, 173.014938
202.091583, 324.770020, 175.000198, 177.222946
201.985092, 324.148743, 176.139236, 177.087906
204.787766, 330.402069, 174.994461, 171.287949
205.347061, 330.221497, 173.417740, 169.954636
201.005585, 323.501984, 175.533386, 177.671906
202.404846, 323.020813, 175.075516, 179.382919
198.531509, 324.415497, 176.970200, 176.549011
198.411240, 324.571136, 176.986313, 175.822189
199.421402, 323.228516, 176.361465, 177.352692
200.422729, 323.270599, 175.273834, 177.951935
200.651413, 321.972626, 176.869873, 181.344559
200.974060, 321.845459, 176.570328, 181.859421
201.442230, 322.454498, 175.825943, 180.889206
202.407593, 322.410217, 175.128906, 180.916046
202.880402, 323.029449, 174.462067, 180.402634
207.279266, 328.563416, 171.770218, 173.364380
201.589493, 322.629364, 176.068848, 180.073792
207.967499, 328.106293, 171.362015, 173.395691
207.545471, 329.154053, 170.735016, 171.719025
208.075851, 328.899078, 170.396881, 171.787491
206.818420, 329.028076, 171.700317, 171.861694
205.940643, 329.245453, 173.017914, 172.900269
201.211441, 326.009155, 175.319962, 177.216507
200.209167, 325.721954, 177.632660, 177.569901
200.336472, 326.244995, 175.663956, 176.926147
203.884583, 330.737610, 174.321594, 172.437607
196.635239, 329.398682, 178.034073, 170.898224
198.587311, 326.620911, 176.191849, 176.469299
193.120544, 323.835236, 180.294876, 183.083023
196.181961, 324.731506, 178.507721, 178.288116
195.312561, 324.155945, 177.054901, 178.801132
195.060043, 323.350586, 179.088425, 180.062576
195.294785, 324.742096, 176.815430, 178.526031
195.897430, 325.521912, 176.265152, 178.046539
195.585983, 324.544067, 176.725372, 178.720566
190.382446, 322.592896, 185.503403, 179.129074
191.150772, 324.012573, 184.905106, 179.347397
189.685928, 322.215576, 189.517395, 181.245590
189.766098, 323.075592, 186.808945, 180.838455
189.254440, 322.900360, 188.996429, 180.913818
195.113403, 324.164886, 178.440292, 178.893356
195.313416, 323.789398, 177.017792, 178.966675
195.177689, 323.793884, 177.127182, 179.837387
193.633011, 321.845642, 182.666260, 184.391510
193.474197, 322.459259, 182.961807, 183.706009
194.951004, 323.886658, 179.134293, 180.997849
194.699356, 322.707886, 181.852982, 184.346085
194.817703, 324.609192, 179.053543, 180.550232
195.144104, 324.634186, 180.414948, 182.524323
194.900406, 326.160248, 177.730225, 179.363358
195.380463, 326.958344, 176.735580, 179.477188
188.191132, 325.177612, 184.811035, 181.775024
188.332306, 325.151733, 184.452759, 181.468460
188.947281, 325.635315, 183.510422, 180.219025
188.532318, 325.224335, 184.450500, 182.444122
189.099854, 325.915527, 182.338440, 182.444321
188.816437, 326.613251, 183.110443, 183.322357
190.448105, 326.863068, 180.859665, 182.282593
190.446335, 326.806091, 180.858963, 182.386444
190.415543, 326.921997, 181.587051, 182.284912
189.060593, 327.062927, 183.827957, 183.312668
189.995514, 327.723877, 183.483795, 182.067673
190.812546, 328.363525, 182.504440, 181.743469
190.206299, 329.322266, 184.022354, 181.356110
189.756378, 330.192596, 184.905685, 180.223740
190.147949, 331.589203, 184.622391, 178.533768
190.558823, 331.985474, 184.443695, 177.842682
190.531204, 332.003845, 183.906479, 177.902054
190.165924, 332.859070, 184.164261, 177.412460
191.633148, 334.537537, 181.680710, 174.197388
189.974487, 333.967285, 184.074310, 176.885986
192.146545, 336.313354, 180.473740, 172.875473
192.411423, 336.783661, 179.915329, 172.440125
192.212921, 336.944519, 180.482178, 172.379730
191.585022, 336.754944, 181.464264, 174.465576
192.425690, 338.198334, 180.004456, 173.314774
192.988190, 338.788300, 179.175018, 172.814163
192.777863, 339.123901, 179.462067, 171.759781
192.465759, 338.979889, 179.863785, 172.692810
193.226349, 338.689697, 179.357574, 172.975311
193.550186, 338.761719, 179.399948, 173.136749
193.016205, 338.283417, 180.294067, 174.733292
193.529739, 338.454407, 179.598419, 173.327316
193.667572, 338.872437, 179.768784, 173.731262
193.848770, 338.977020, 179.539185, 173.690353
194.154892, 339.532959, 179.473969, 172.414185
194.705078, 338.801270, 179.582764, 173.643921
194.102615, 340.207123, 180.076538, 171.689377
194.647552, 341.392273, 179.485245, 171.137741
194.949249, 340.241791, 180.806717, 171.290573
192.525116, 336.062805, 186.302582, 177.591858
194.017441, 336.608856, 185.118652, 177.194839
194.333221, 337.262268, 184.801804, 176.769379
197.789230, 339.726654, 181.970703, 173.225052
197.525345, 339.687073, 183.985428, 173.141647
196.855591, 337.990540, 185.062012, 174.694107
198.278091, 335.742401, 182.265839, 176.560715
197.964737, 335.388519, 184.105438, 177.662033
197.791306, 335.606445, 184.664185, 178.170227
198.218979, 335.847321, 184.890869, 178.356781
198.227325, 336.373383, 184.137863, 177.049179
198.248428, 336.397827, 184.175201, 177.116364
198.940994, 336.657593, 183.170898, 175.607910
198.957550, 336.171875, 183.743134, 176.516891
197.610931, 335.568054, 184.630478, 177.669861
198.721115, 336.252930, 183.014618, 175.847153
197.373932, 334.597351, 186.033478, 178.929214
197.722733, 335.854431, 184.727020, 176.276215
198.270966, 336.169678, 183.994888, 175.893677
198.508835, 336.564240, 183.633209, 174.800049
197.819580, 335.695770, 185.203476, 176.789383
199.462280, 336.356720, 182.950607, 174.846863
198.278503, 336.077759, 184.349792, 175.841537
198.142975, 336.186249, 184.488464, 176.517792
198.556931, 335.942841, 184.142868, 175.000519
198.144775, 336.104675, 184.171219, 176.640762
197.967560, 335.953461, 184.828262, 177.080215
199.381577, 336.952301, 182.251007, 173.923660
198.091217, 336.098694, 184.313889, 176.744827
198.107040, 336.389374, 183.742905, 175.692307
197.425415, 335.541809, 185.578217, 177.549118
198.400467, 336.535889, 183.683121, 175.668228
197.599472, 335.277283, 185.148590, 177.968994
197.915771, 336.280518, 184.108276, 176.146515
197.104355, 334.970093, 186.495804, 179.016495
197.547714, 335.402954, 185.475067, 177.682495
197.761871, 335.145813, 185.392059, 177.046509
197.866745, 335.332397, 184.970963, 177.210648
197.708466, 335.838440, 184.736328, 176.479828
197.672318, 335.675262, 185.354309, 176.465530
196.701630, 334.571503, 186.660263, 178.277039
197.058167, 334.868347, 185.894806, 177.713104
197.811798, 335.864502, 185.188950, 175.911224
197.623901, 335.473419, 184.921585, 176.489838
199.631241, 341.337830, 180.617340, 171.110062
201.643143, 340.820801, 179.904068, 174.796051
202.993073, 343.191620, 178.273102, 173.721420
201.743927, 342.203827, 179.028366, 166.043625
200.972610, 340.305084, 180.663300, 174.738403
203.630432, 340.618500, 178.217468, 175.592209
203.350220, 339.931549, 178.868317, 175.724930
203.582291, 339.297363, 178.740067, 176.182587
204.315033, 339.375916, 178.137863, 175.630997
205.357986, 339.339264, 176.873749, 174.835175
205.117783, 339.260223, 177.347839, 175.685516
206.372284, 339.649414, 176.217056, 174.655548
205.628860, 339.409393, 177.483582, 174.809769
206.954361, 339.778046, 175.970474, 174.463593
200.636841, 333.160828, 184.224899, 185.695419
206.972366, 340.415924, 175.800385, 173.567810
199.708786, 331.935699, 185.157730, 186.938660
200.384689, 332.979858, 184.305756, 186.175308
199.696320, 331.963379, 185.251007, 186.529129
200.560196, 332.920074, 184.771500, 186.034912
200.258041, 332.105804, 184.784058, 186.528549
200.214554, 331.907349, 184.952103, 187.011963
199.979568, 331.677521, 185.157440, 186.882431
200.519974, 331.906281, 185.007507, 186.807480
200.715668, 332.072571, 184.655441, 186.620056
200.057098, 331.224274, 185.015060, 187.222916
200.196121, 331.380310, 185.263443, 187.051849
200.306549, 331.484680, 185.313782, 186.892258
200.540787, 331.576385, 185.194336, 186.990417
200.736755, 331.789948, 185.227692, 186.918579
200.186829, 331.265381, 185.396942, 187.288361
200.635040, 331.729553, 185.084259, 186.767990
201.039963, 332.056061, 184.950165, 186.446136
200.519592, 332.106201, 185.504044, 186.860901
201.591019, 332.504791, 184.407928, 186.367950
200.654770, 331.845154, 185.544113, 187.213593
201.079956, 332.224396, 184.822495, 186.682251
201.578751, 332.477966, 184.482651, 186.617340
201.657776, 332.400543, 184.375000, 186.549011
208.216934, 340.377045, 174.706604, 172.580948
201.915634, 331.734497, 184.603775, 186.818314
207.370850, 340.152527, 175.629044, 173.571213
207.712128, 340.223969, 175.117569, 173.681580
207.607269, 340.412292, 175.981033, 173.853683
207.054657, 340.217896, 176.133667, 174.224518
206.898895, 339.792114, 176.098831, 174.668243
207.589203, 340.010193, 175.438339, 174.219131
207.865707, 341.096863, 174.748398, 173.454117
207.911667, 340.585968, 174.570236, 173.813553
207.495087, 339.998535, 176.338440, 175.115601
208.094009, 339.641418, 176.633575, 175.629852
207.579773, 338.634644, 177.888519, 176.958603
208.805923, 340.054596, 176.164734, 175.548187
208.214020, 339.986481, 176.439148, 175.862000
208.472214, 339.610809, 177.002853, 176.650589
207.468323, 338.731171, 178.804520, 178.158035
208.774323, 339.966278, 177.074173, 175.753143
207.184280, 338.315216, 180.527878, 178.320541
205.692886, 337.756226, 182.906967, 179.266586
205.683914, 337.831177, 183.006180, 179.921478
205.945587, 337.908844, 182.589005, 179.561722
206.148758, 337.835510, 182.578796, 179.677673
206.316727, 338.029785, 182.381027, 179.412827
205.990677, 337.529785, 183.368622, 180.756729
205.866730, 336.639862, 183.219299, 181.341751
205.866592, 337.175171, 183.636719, 180.977310
207.557022, 338.583649, 180.067719, 178.046326
206.468094, 338.124908, 182.114746, 179.123322
206.543701, 337.622009, 181.675934, 179.295380
206.415054, 337.703186, 182.421326, 179.177322
207.154358, 338.474701, 181.299423, 178.446060
209.027542, 339.948486, 177.841171, 176.539932
205.928925, 337.759338, 183.627808, 179.994568
206.285980, 337.840607, 182.863129, 179.850113
205.950958, 336.069641, 184.042603, 181.859039
206.039368, 337.500153, 183.482300, 180.040268
205.399475, 335.685547, 185.356125, 182.851685
205.640717, 336.248108, 185.036972, 181.758957
206.409729, 337.586761, 181.306549, 178.790726
207.306015, 338.661194, 179.838028, 177.345856
207.139542, 338.196228, 180.566818, 178.046585
206.424957, 337.623657, 181.965515, 179.215469
207.129288, 338.106262, 180.549667, 177.936798
208.486145, 338.918457, 178.444916, 177.391525
208.529526, 339.027679, 178.206619, 176.921524
200.792282, 333.103088, 185.989883, 187.506378
208.489807, 339.421661, 178.222824, 176.601288
199.715424, 333.252808, 184.004135, 186.290771
207.698013, 339.182220, 177.693588, 176.798874
207.746567, 339.302826, 177.823700, 177.472809
202.019867, 333.709595, 183.091812, 185.724960
202.764496, 334.237793, 183.135056, 185.291901
207.700562, 340.122986, 177.341400, 176.491837
207.247162, 340.085358, 178.618927, 177.174973
206.534943, 339.249115, 179.835724, 178.027237
202.483215, 334.582825, 182.690536, 185.108246
208.060440, 340.832977, 176.702179, 176.273849
203.153564, 335.183716, 182.446960, 183.884079
207.121704, 341.337494, 178.183273, 176.499191
201.247940, 335.027252, 182.581985, 185.029205
205.558487, 339.881744, 180.526749, 178.205200
206.150513, 340.854736, 178.814774, 177.200989
204.941544, 339.024170, 181.177490, 179.152084
205.093628, 340.240601, 181.845840, 178.636093
204.757889, 339.044891, 181.337341, 179.570450
205.021042, 340.363831, 181.044159, 178.429642
204.037155, 339.988953, 183.570984, 180.236038
204.479416, 339.964600, 182.634521, 179.128754
204.351700, 339.152039, 182.830261, 179.807373
203.704361, 338.014954, 183.913498, 181.301758
204.054993, 338.891663, 183.182770, 180.287964
204.362289, 338.869446, 182.334869, 179.576447
203.821548, 337.699768, 183.342133, 181.517212
204.213104, 338.786163, 183.255417, 180.809006
203.335251, 337.910339, 185.022827, 182.031250
200.787094, 334.597137, 186.186340, 186.694504
203.728378, 336.499939, 183.496262, 182.082886
202.819901, 334.415771, 183.145447, 184.873062
204.390305, 337.010681, 182.784515, 181.338989
202.833542, 334.296967, 182.477051, 184.032196
200.872070, 333.294586, 185.766602, 187.426788
199.129776, 333.017456, 187.050430, 188.533630
198.346588, 332.891174, 186.601532, 188.428635
198.927872, 333.087769, 186.227951, 188.020721
198.889832, 332.780090, 186.192261, 188.032211
199.317261, 332.957153, 185.898239, 188.119431
199.135178, 332.853943, 186.812531, 187.796875
198.810211, 332.864410, 187.256256, 187.996353
206.224289, 337.334259, 180.029404, 179.411942
198.901749, 335.589783, 187.855301, 182.554382
200.327011, 335.719116, 186.313263, 181.903473
205.010178, 337.655457, 183.750320, 181.645950
199.350128, 335.645508, 187.762268, 182.768814
205.220322, 337.748657, 184.951691, 182.783646
206.482513, 335.099762, 184.607727, 185.125809
206.197830, 334.904388, 185.566086, 186.230499
206.079300, 336.195801, 185.267075, 185.204834
206.585083, 337.075409, 184.558594, 183.951233
200.345139, 336.224182, 186.644547, 181.317276
205.243851, 334.343689, 187.218338, 187.747849
202.471863, 338.588165, 182.206940, 179.185394
201.470932, 337.545349, 185.331421, 180.777618
202.017487, 338.263153, 183.732452, 180.640564
201.592072, 338.048401, 184.488434, 179.138229
206.058990, 334.544067, 187.292633, 189.144440
201.948013, 338.392609, 183.353790, 178.343155
205.651733, 333.578766, 189.010834, 192.062653
201.817108, 338.331238, 183.396210, 178.170975
202.539169, 338.647003, 182.905716, 179.433868
202.354965, 338.642059, 183.094666, 179.363556
202.793198, 338.498291, 182.093658, 179.274445
201.732269, 338.064117, 184.231110, 180.662659
201.602936, 338.293457, 184.054825, 180.174255
204.586334, 332.012268, 191.093491, 193.275040
204.586823, 332.460114, 191.282669, 192.943741
201.079407, 338.070587, 185.432205, 181.224136
204.973709, 334.629272, 189.381607, 189.711609
201.655289, 338.038879, 184.186798, 181.283203
204.627731, 332.635193, 190.331696, 191.154404
205.807724, 335.249451, 187.318802, 186.916473
204.423355, 330.143341, 191.219559, 194.139984
204.500397, 332.591187, 189.431717, 189.672531
203.742081, 330.449493, 191.256989, 191.935928
204.209335, 332.210052, 189.529877, 189.383789
204.182632, 331.241028, 189.863205, 191.298691
204.319458, 332.915710, 188.204620, 189.542374
203.810745, 333.044220, 188.707855, 190.343277
204.600128, 335.275635, 186.267456, 187.211517
204.629333, 341.713257, 183.680634, 182.557861
199.822998, 335.963196, 187.198593, 188.564529
202.024109, 337.983337, 183.969147, 184.399734
199.752899, 335.761688, 188.795868, 189.453049
201.419846, 336.692322, 185.897873, 186.624954
204.336899, 336.808136, 188.144043, 189.296341
204.446411, 335.799774, 188.349594, 190.231598
202.987366, 334.277496, 190.729309, 193.201675
202.779709, 337.024323, 189.368683, 190.097534
201.775589, 335.792114, 184.789032, 185.799988
204.091675, 335.806519, 187.664230, 189.408600
203.318146, 334.997803, 183.596954, 185.765915
204.138885, 335.949219, 186.499298, 186.988739
202.914276, 334.837006, 187.977463, 187.680130
202.853821, 335.739685, 182.111496, 183.431732
202.901093, 334.683380, 182.545197, 185.685577
202.272675, 335.379120, 182.782028, 184.714157
202.264923, 335.446960, 182.818710, 185.038498
202.300293, 335.423035, 182.177917, 184.401184
202.442307, 335.562347, 182.792618, 184.227707
204.309189, 336.393005, 185.765244, 186.669495
203.057907, 334.969177, 182.752899, 184.761536
203.950043, 338.535339, 184.868164, 184.288330
203.453873, 335.030060, 182.758499, 185.299591
204.392319, 339.460449, 184.754517, 184.083176
203.800217, 340.017090, 185.070450, 182.925613
203.715668, 339.378143, 185.164886, 183.696945
204.311295, 340.562988, 185.054504, 183.027725
204.235641, 340.367523, 185.461014, 183.884094
204.842896, 340.571045, 184.671204, 183.917694
203.008301, 339.716034, 186.082779, 185.092239
204.508087, 340.824036, 184.350433, 184.520950
204.357941, 339.511688, 183.681915, 185.360382
207.155563, 341.021637, 178.941986, 181.983109
206.199692, 335.353821, 180.894608, 186.477829
207.572815, 340.741455, 179.206100, 181.956635
207.646423, 339.200623, 179.667068, 182.952347
209.120071, 340.583160, 177.958588, 181.782410
205.828186, 334.715942, 183.912781, 187.883591
205.349274, 335.063599, 185.520447, 188.561386
207.527222, 338.451355, 180.640213, 184.344727
205.130341, 335.276489, 185.174377, 187.929581
205.511673, 336.793060, 184.453522, 186.380493
208.433014, 339.363037, 179.638901, 183.421188
200.427109, 338.561066, 184.358124, 182.582977
205.291916, 335.911865, 185.092560, 186.718185
199.852188, 338.048187, 185.035614, 183.046387
199.979523, 338.884399, 185.809418, 181.405411
206.975174, 339.298889, 179.230728, 182.851334
207.974106, 340.768799, 178.876205, 180.250397
206.632355, 339.673584, 180.934952, 181.455643
207.184845, 340.092224, 179.843140, 180.196182
205.663712, 339.107880, 181.268326, 181.509460
201.292557, 341.185822, 183.052017, 180.091339
206.429184, 338.694519, 180.767746, 182.020416
205.780960, 338.077087, 181.681793, 182.797470
205.194901, 339.589661, 180.480469, 181.847427
205.301056, 339.509766, 180.562759, 181.935593
206.434647, 338.274231, 180.549744, 182.750870
206.766037, 338.953674, 180.309067, 181.586777
206.338272, 338.986755, 179.979950, 182.599304
206.162460, 339.260132, 180.442795, 182.632507
207.240097, 339.199829, 179.850983, 182.441971
207.064972, 339.693634, 179.952286, 181.801498
206.345062, 339.639069, 181.030914, 182.130859
206.235107, 339.973694, 180.758804, 182.209717
206.391373, 340.597412, 179.896317, 182.685944
206.375397, 340.627930, 179.821167, 182.694717
205.905350, 335.950989, 182.536148, 186.748856
206.537430, 338.157135, 180.803925, 184.234970
205.866348, 335.387329, 181.234619, 185.868759
207.496597, 337.890503, 179.046143, 182.840912
206.323608, 338.834229, 181.465240, 183.685074
208.000107, 337.916748, 178.732101, 182.717957
206.982513, 339.094513, 180.488342, 183.180511
208.172272, 337.058258, 179.023087, 183.305054
209.078888, 337.174561, 177.738358, 183.039978
208.442505, 338.483765, 178.110306, 182.693604
208.742371, 339.061096, 177.484940, 181.821899
209.332275, 338.374176, 177.073532, 182.342255
208.311142, 338.945129, 178.398087, 182.713120
209.060608, 339.637878, 176.475372, 181.372543
209.238052, 337.980408, 176.963577, 183.335968
208.827545, 338.380341, 177.346771, 182.485809
209.155441, 337.861786, 176.970612, 183.548325
210.505493, 338.162354, 176.262802, 183.902191
209.145416, 338.250580, 176.885559, 183.227127
202.789429, 333.958893, 188.445770, 187.922699
209.934692, 338.460114, 176.297668, 184.252609
207.039673, 339.105408, 179.300537, 183.880997
209.010010, 338.029663, 178.407364, 185.732605
210.027328, 340.591797, 177.035492, 183.418869
209.115601, 343.031586, 178.099670, 182.324371
201.776337, 341.515289, 184.257935, 184.679489
206.227905, 341.108002, 184.316757, 185.861191
205.651810, 341.575500, 184.916763, 185.196915
206.042557, 340.626648, 184.959564, 185.278320
207.031357, 340.777863, 183.977615, 185.345688
207.822128, 338.440094, 184.520004, 186.706665
207.851074, 338.502686, 184.697586, 186.926529
207.746017, 337.722839, 185.388290, 189.357346
208.276474, 340.582245, 183.702408, 186.214813
208.084427, 340.363098, 183.510956, 186.661011
207.233810, 340.586609, 183.983383, 186.053879
207.368088, 340.514221, 184.576797, 186.889435
207.195282, 340.616333, 184.583984, 187.382858
207.504105, 339.522156, 185.266815, 188.155472
208.285782, 340.935303, 184.788544, 187.301300
207.236526, 341.546570, 184.996033, 186.745026
208.562256, 344.580017, 183.089600, 184.558533
208.010376, 343.286163, 184.181839, 186.158478
209.351791, 343.597076, 183.153931, 185.392166
207.786240, 342.777252, 184.637909, 187.104828
207.228745, 341.349365, 186.070328, 188.793884
207.385605, 340.883423, 185.681137, 188.626129
206.816132, 340.348816, 186.704880, 189.064453
206.768738, 339.542053, 186.684311, 189.976044
206.984589, 339.162872, 186.616867, 190.184250
206.334091, 338.683258, 185.760269, 190.430420
206.615936, 339.861176, 184.836456, 188.076660
205.929977, 340.034180, 184.940338, 188.676361
205.902832, 339.456696, 185.393906, 189.631165
205.855865, 339.621948, 185.573242, 189.227936
206.616287, 338.838776, 185.096588, 190.436432
207.273071, 339.199738, 184.279175, 189.124847
208.217850, 340.611145, 182.281998, 188.115265
208.072372, 346.320984, 181.485214, 181.137466
207.977676, 340.412079, 183.431473, 188.423141
208.902664, 340.967468, 183.279678, 188.956177
209.384552, 341.038177, 182.867859, 189.570190
209.584122, 342.175232, 182.020569, 187.801849
209.634995, 340.522614, 182.511642, 189.479355
209.609726, 340.267303, 182.681671, 189.491959
209.777893, 339.948181, 182.748444, 188.909760
206.393707, 346.189056, 183.232986, 178.844986
207.849350, 339.841309, 184.573837, 189.801025
208.970047, 351.342773, 182.998108, 176.129715
207.392700, 346.474121, 182.673065, 177.592392
210.121323, 351.018127, 182.258911, 174.516006
210.686523, 351.317993, 181.881866, 173.808884
210.807510, 351.125427, 181.804855, 174.450180
210.513336, 351.056549, 181.904755, 173.976318
210.723694, 350.695251, 182.450516, 174.853455
208.163528, 349.250946, 185.650604, 178.610596
207.948532, 349.609924, 185.979126, 177.380829
207.861649, 348.916443, 186.759109, 178.287308
209.301041, 349.351929, 184.763138, 177.659271
209.585617, 349.364075, 185.097641, 177.703125
210.257217, 349.659821, 184.266907, 176.708420
209.679016, 343.480164, 184.550491, 180.247650
200.347473, 336.528809, 196.789719, 194.660324
202.991302, 344.223450, 191.069916, 187.019485
209.673660, 348.683380, 185.448990, 177.306229
209.681290, 348.535461, 185.177444, 178.138306
210.283234, 348.946838, 184.209656, 177.041214
209.361465, 348.203033, 184.653519, 178.301071
209.012039, 347.974060, 183.979675, 177.613098
208.837723, 348.321228, 184.157532, 176.812820
207.442261, 347.799713, 185.122437, 177.396500
207.478333, 347.891541, 184.338089, 176.810699
207.217834, 347.045959, 185.323364, 177.868912
205.104401, 347.582825, 186.467957, 177.662811
206.421310, 346.857056, 179.472214, 178.024567
204.520355, 348.291290, 184.070374, 176.051453
205.193451, 347.411011, 180.114517, 177.280167
206.439606, 349.134766, 179.119583, 177.660309
205.884262, 349.475403, 179.290070, 177.896973
205.556107, 350.998352, 177.143341, 173.097183
203.726303, 350.944214, 178.268234, 174.582809
199.444809, 343.559601, 181.383957, 179.054276
199.359955, 342.551117, 184.904709, 178.984680
197.204758, 343.724792, 184.094894, 180.625809
198.205292, 343.140991, 183.237198, 181.119217
196.222076, 348.177795, 181.208618, 170.054855
195.762726, 349.003754, 181.580688, 170.971375
197.893158, 342.498718, 183.239670, 182.764053
196.085587, 342.972717, 184.168381, 182.109985
195.383026, 342.434082, 184.348648, 182.324036
197.721344, 342.582275, 181.209961, 178.984970
195.889175, 341.601257, 182.208954, 180.398972
193.310043, 341.319885, 184.156799, 181.511917
193.463394, 342.708221, 184.111557, 177.683945
193.343857, 345.072327, 181.886749, 175.289566
190.943497, 345.180756, 182.415207, 177.291473
189.756241, 344.637238, 182.911133, 178.114685
186.258362, 342.631012, 185.295227, 181.997208
184.930344, 342.309479, 184.669952, 181.450790
182.309158, 337.388367, 186.629822, 185.967422
187.699036, 337.961548, 180.589935, 184.039444
183.231522, 337.157654, 184.768448, 181.533447
181.553513, 335.602417, 191.026840, 191.745163
180.588715, 336.137573, 189.982666, 189.561203
